Shop_ID,Shop_Name,Location,Date,Product_ID,Product_Name,Quantity_Sold,Unit_Price,Total_Sales,Cost_Price_Per_Unit,Total_Cost,Profit
S010,Shop_10,Hyderabad,2025-05-07,P108,Oil,13,63,819,51,663,156
S020,Shop_20,Jaipur,2025-05-21,P109,Sugar,59,20,1180,7,413,767
S015,Shop_15,Kolkata,2025-04-16,P120,Snacks,13,99,1287,93,1209,78
S002,Shop_2,Kolkata,2025-05-23,P104,Cheese,46,59,2714,53,2438,276
S009,Shop_9,Jaipur,2025-06-19,P106,Juice,117,86,10062,91,10647,-585
S013,Shop_13,Chennai,2025-05-15,P108,Oil,13,38,494,43,559,-65
S002,Shop_2,Chennai,2025-04-20,P113,Soap,79,11,869,-1,-79,948
S004,Shop_4,Kolkata,2025-06-09,P109,Sugar,198,83,16434,86,17028,-594
S008,Shop_8,Ahmedabad,2025-04-01,P111,Coffee,155,17,2635,2,310,2325
S005,Shop_5,Mumbai,2025-04-06,P113,Soap,179,57,10203,59,10561,-358
S008,Shop_8,Kolkata,2025-02-11,P106,Juice,130,34,4420,35,4550,-130
S001,Shop_1,Lucknow,2025-06-05,P103,Butter,198,32,6336,23,4554,1782
S010,Shop_10,Jaipur,2025-05-28,P120,Snacks,105,11,1155,2,210,945
S009,Shop_9,Pune,2025-06-12,P115,Toothpaste,125,16,2000,15,1875,125
S020,Shop_20,Pune,2025-03-24,P116,Salt,194,20,3880,15,2910,970
S001,Shop_1,Delhi,2025-02-17,P114,Shampoo,95,31,2945,24,2280,665
S005,Shop_5,Pune,2025-05-22,P104,Cheese,130,48,6240,48,6240,0
S017,Shop_17,Pune,2025-01-04,P109,Sugar,31,36,1116,24,744,372
S012,Shop_12,Mumbai,2025-04-19,P102,Bread,167,20,3340,11,1837,1503
S004,Shop_4,Bangalore,2025-03-04,P120,Snacks,139,34,4726,35,4865,-139
S003,Shop_3,Kolkata,2025-04-22,P107,Rice,129,57,7353,62,7998,-645
S009,Shop_9,Mumbai,2025-03-04,P104,Cheese,57,43,2451,43,2451,0
S009,Shop_9,Chennai,2025-03-25,P119,Detergent,95,58,5510,55,5225,285
S019,Shop_19,Delhi,2025-06-11,P115,Toothpaste,71,15,1065,18,1278,-213
S005,Shop_5,Delhi,2025-03-06,P118,Flour,10,16,160,18,180,-20
S011,Shop_11,Jaipur,2025-02-24,P101,Milk,165,54,8910,59,9735,-825
S013,Shop_13,Pune,2025-02-05,P103,Butter,85,22,1870,24,2040,-170
S017,Shop_17,Delhi,2025-01-25,P117,Cereal,138,94,12972,97,13386,-414
S008,Shop_8,Lucknow,2025-02-23,P115,Toothpaste,187,23,4301,24,4488,-187
S010,Shop_10,Delhi,2025-01-25,P115,Toothpaste,29,64,1856,69,2001,-145
S016,Shop_16,Bangalore,2025-02-17,P111,Coffee,133,14,1862,13,1729,133
S009,Shop_9,Lucknow,2025-01-03,P113,Soap,28,82,2296,79,2212,84
S007,Shop_7,Jaipur,2025-03-28,P114,Shampoo,153,82,12546,79,12087,459
S002,Shop_2,Ahmedabad,2025-02-09,P108,Oil,96,89,8544,88,8448,96
S014,Shop_14,Jaipur,2025-05-27,P113,Soap,155,11,1705,-2,-310,2015
S020,Shop_20,Mumbai,2025-05-11,P120,Snacks,22,96,2112,97,2134,-22
S011,Shop_11,Chennai,2025-03-03,P111,Coffee,25,97,2425,99,2475,-50
S011,Shop_11,Mumbai,2025-06-12,P104,Cheese,190,21,3990,12,2280,1710
S012,Shop_12,Pune,2025-06-21,P118,Flour,132,22,2904,19,2508,396
S012,Shop_12,Delhi,2025-06-08,P105,Eggs,175,94,16450,92,16100,350
S018,Shop_18,Kolkata,2025-03-01,P107,Rice,42,83,3486,74,3108,378
S019,Shop_19,Lucknow,2025-03-14,P109,Sugar,68,86,5848,87,5916,-68
S010,Shop_10,Ahmedabad,2025-05-04,P109,Sugar,124,24,2976,29,3596,-620
S007,Shop_7,Pune,2025-02-27,P117,Cereal,158,92,14536,87,13746,790
S018,Shop_18,Hyderabad,2025-02-20,P119,Detergent,115,87,10005,89,10235,-230
S004,Shop_4,Hyderabad,2025-03-03,P119,Detergent,83,63,5229,48,3984,1245
S012,Shop_12,Pune,2025-05-25,P119,Detergent,169,65,10985,53,8957,2028
S004,Shop_4,Ahmedabad,2025-04-19,P114,Shampoo,44,35,1540,40,1760,-220
S003,Shop_3,Ahmedabad,2025-03-04,P107,Rice,14,86,1204,73,1022,182
S017,Shop_17,Jaipur,2025-06-02,P112,Biscuits,132,51,6732,46,6072,660
S011,Shop_11,Lucknow,2025-03-04,P110,Tea,147,47,6909,45,6615,294
S002,Shop_2,Kolkata,2025-01-21,P103,Butter,63,83,5229,79,4977,252
S007,Shop_7,Ahmedabad,2025-03-20,P105,Eggs,88,80,7040,69,6072,968
S018,Shop_18,Jaipur,2025-03-16,P101,Milk,200,39,7800,43,8600,-800
S012,Shop_12,Kolkata,2025-03-11,P120,Snacks,37,87,3219,82,3034,185
S009,Shop_9,Mumbai,2025-06-20,P120,Snacks,29,25,725,14,406,319
S010,Shop_10,Ahmedabad,2025-06-24,P110,Tea,96,85,8160,78,7488,672
S009,Shop_9,Kolkata,2025-02-09,P114,Shampoo,20,60,1200,55,1100,100
S018,Shop_18,Kolkata,2025-04-24,P104,Cheese,83,43,3569,40,3320,249
S010,Shop_10,Kolkata,2025-04-12,P119,Detergent,195,94,18330,95,18525,-195
S020,Shop_20,Jaipur,2025-03-05,P102,Bread,150,10,1500,1,150,1350
S013,Shop_13,Mumbai,2025-03-31,P120,Snacks,33,93,3069,79,2607,462
S019,Shop_19,Bangalore,2025-02-12,P119,Detergent,73,83,6059,75,5475,584
S010,Shop_10,Pune,2025-03-03,P102,Bread,199,34,6766,37,7363,-597
S006,Shop_6,Chennai,2025-05-22,P116,Salt,155,71,11005,72,11160,-155
S008,Shop_8,Lucknow,2025-02-17,P119,Detergent,170,75,12750,62,10540,2210
S003,Shop_3,Delhi,2025-06-02,P111,Coffee,31,29,899,28,868,31
S007,Shop_7,Delhi,2025-02-18,P118,Flour,103,36,3708,35,3605,103
S016,Shop_16,Pune,2025-06-06,P106,Juice,117,94,10998,89,10413,585
S005,Shop_5,Hyderabad,2025-06-17,P119,Detergent,200,82,16400,85,17000,-600
S012,Shop_12,Jaipur,2025-03-07,P119,Detergent,94,43,4042,40,3760,282
S013,Shop_13,Lucknow,2025-04-20,P108,Oil,92,29,2668,29,2668,0
S008,Shop_8,Bangalore,2025-03-02,P116,Salt,126,97,12222,83,10458,1764
S003,Shop_3,Ahmedabad,2025-02-08,P106,Juice,37,28,1036,18,666,370
S020,Shop_20,Jaipur,2025-04-08,P109,Sugar,57,95,5415,82,4674,741
S014,Shop_14,Ahmedabad,2025-03-01,P118,Flour,87,35,3045,21,1827,1218
S013,Shop_13,Jaipur,2025-05-10,P110,Tea,87,22,1914,15,1305,609
S003,Shop_3,Ahmedabad,2025-05-06,P102,Bread,49,83,4067,76,3724,343
S005,Shop_5,Mumbai,2025-05-31,P111,Coffee,11,16,176,16,176,0
S008,Shop_8,Pune,2025-06-03,P101,Milk,128,13,1664,5,640,1024
S002,Shop_2,Lucknow,2025-01-08,P106,Juice,93,44,4092,32,2976,1116
S004,Shop_4,Delhi,2025-01-15,P117,Cereal,40,34,1360,31,1240,120
S006,Shop_6,Kolkata,2025-03-31,P113,Soap,153,25,3825,15,2295,1530
S005,Shop_5,Hyderabad,2025-02-04,P112,Biscuits,51,90,4590,83,4233,357
S018,Shop_18,Lucknow,2025-03-29,P116,Salt,66,67,4422,58,3828,594
S014,Shop_14,Hyderabad,2025-04-23,P102,Bread,161,42,6762,37,5957,805
S010,Shop_10,Ahmedabad,2025-01-30,P116,Salt,29,41,1189,31,899,290
S008,Shop_8,Ahmedabad,2025-04-25,P105,Eggs,190,13,2470,18,3420,-950
S004,Shop_4,Chennai,2025-02-20,P102,Bread,121,78,9438,77,9317,121
S010,Shop_10,Lucknow,2025-01-18,P120,Snacks,200,80,16000,76,15200,800
S011,Shop_11,Lucknow,2025-03-11,P112,Biscuits,133,92,12236,81,10773,1463
S011,Shop_11,Bangalore,2025-01-17,P105,Eggs,87,10,870,15,1305,-435
S016,Shop_16,Lucknow,2025-03-02,P115,Toothpaste,23,43,989,44,1012,-23
S004,Shop_4,Mumbai,2025-03-07,P106,Juice,48,10,480,2,96,384
S004,Shop_4,Ahmedabad,2025-01-08,P118,Flour,49,86,4214,82,4018,196
S017,Shop_17,Bangalore,2025-02-03,P119,Detergent,58,30,1740,32,1856,-116
S014,Shop_14,Mumbai,2025-04-13,P110,Tea,65,34,2210,23,1495,715
S010,Shop_10,Ahmedabad,2025-06-26,P112,Biscuits,61,81,4941,80,4880,61
S016,Shop_16,Kolkata,2025-01-25,P111,Coffee,124,16,1984,11,1364,620
S010,Shop_10,Chennai,2025-03-23,P106,Juice,190,26,4940,11,2090,2850
S010,Shop_10,Delhi,2025-04-23,P120,Snacks,134,80,10720,74,9916,804
S004,Shop_4,Pune,2025-01-07,P110,Tea,33,16,528,14,462,66
S012,Shop_12,Lucknow,2025-01-31,P116,Salt,107,92,9844,79,8453,1391
S018,Shop_18,Hyderabad,2025-03-27,P119,Detergent,47,66,3102,65,3055,47
